,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
423,63073,CHADELEUF,Communauté de communes Couze Val d'Allier,CHAMPEIX,10,9,0,0,0,0,0,0,2014,0
424,63074,CHALUS,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,0,0,0,0,0,0,0,0,2014,0
425,63075,CHAMALIERES,Communauté d'Agglomération Clermont-Communauté,CHAMALIERES,492,404,88,38,109,345,0,0,2014,0
426,63076,CHAMBON-SUR-DOLORE,Communauté de communes du Haut Livradois,SAINT-GERMAIN-L'HERM,15,8,7,0,8,7,0,0,2014,0
427,63077,CHAMBON-SUR-LAC,Communauté de communes du Massif du Sancy,BESSE-ET-SAINT-ANASTAISE,11,10,0,0,0,7,0,0,2014,0
428,63078,CHAMEANE,Communauté de communes du Pays de Sauxillanges,SAUXILLANGES,7,0,0,0,0,6,0,0,2014,0
429,63079,CHAMPAGNAT-LE-JEUNE,Communauté de communes Bassin Minier Montagnes,JUMEAUX,0,0,0,0,0,0,0,0,2014,0
430,63080,CHAMPEIX,Communauté de communes Puy et Couzes,CHAMPEIX,32,23,9,0,7,20,0,0,2014,0
431,63081,CHAMPETIERES,Communauté de communes du Pays d'Ambert,AMBERT,11,9,0,0,0,9,0,0,2014,0
432,63082,CHAMPS,Communauté de communes de Côtes de Combrailles,COMBRONDE,8,0,0,0,0,6,0,0,2014,0
433,63083,CHANAT-LA-MOUTEYRE,Communauté de communes Volvic Sources et Volcans,ROYAT,15,11,0,0,6,7,0,0,2014,0
434,63084,CHANONAT,Communauté de communes Les Cheires,SAINT-AMANT-TALLENDE,22,15,7,0,0,14,0,0,2014,0
435,63085,CHAPDES-BEAUFORT,Communauté de communes Pontgibaud Sioule et Volcans,PONTGIBAUD,26,19,7,0,7,16,0,0,2014,0
436,63086,LA CHAPELLE-AGNON,Communauté de communes du Pays de Cunlhat,CULHAT,13,11,0,0,0,10,0,0,2014,0
437,63087,LA CHAPELLE-MARCOUSSE,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
438,63088,LA CHAPELLE-SUR-USSON,Communauté de communes Bassin Minier Montagnes,JUMEAUX,0,0,0,0,0,0,0,0,2014,0
439,63089,CHAPPES,Communauté de communes Limagne d'Ennezat,ENNEZAT,29,19,10,0,14,10,0,0,2014,0
440,63090,CHAPTUZAT,Communauté de communes Nord Limagne,AIGUEPERSE,7,7,0,0,0,0,0,0,2014,0
441,63091,CHARBONNIER-LES-MINES,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,25,21,0,0,8,16,0,0,2014,0
442,63092,CHARBONNIERES-LES-VARENNES,Communauté de communes Volvic Sources et Volcans,MANZAT,25,18,7,0,9,14,0,0,2014,0
443,63093,CHARBONNIERES-LES-VIEILLES,Manzat Communauté,MANZAT,28,15,13,0,11,14,0,0,2014,0
444,63094,CHARENSAT,Communauté de communes Coeur de Combrailles,SAINT-GERVAIS-D'AUVERGNE,19,16,0,0,0,13,0,0,2014,0
445,63095,CHARNAT,Communauté de communes entre Allier et Bois Noirs,LEZOUX,9,0,0,0,0,6,0,0,2014,0
446,63096,CHAS,Communauté de communes Billom Saint-Dier Vallée du Jauron,VERTAIZON,0,0,0,0,0,0,0,0,2014,0
447,63097,CHASSAGNE,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
448,63098,CHASTREIX,Communauté de communes du Massif du Sancy,LA TOUR D'AUVERGNE,9,0,0,0,0,7,0,0,2014,0
449,63099,CHATEAUGAY,Communauté d'Agglomération Clermont-Communauté,RIOM-OUEST,49,36,13,0,19,26,0,0,2014,0
450,63100,CHATEAUNEUF-LES-BAINS,Manzat Communauté,MANZAT,21,10,11,0,0,15,0,0,2014,0
451,63101,CHATEAU-SUR-CHER,Communauté de communes du Pays de Pionsat,PIONSAT,8,0,0,0,0,7,0,0,2014,0
452,63102,CHATELDON,Communauté de communes entre Allier et Bois Noirs,CHATELDON,28,18,10,0,10,15,0,0,2014,0
453,63103,CHATELGUYON,Communauté de communes Volvic Sources et Volcans,RIOM-EST,108,80,28,8,26,74,0,0,2014,0
454,63104,LA CHAULME,Communauté de communes de la Vallée de l'Ance,SAINT-ANTHEME,0,0,0,0,0,0,0,0,2014,0
455,63105,CHAUMONT-LE-BOURG,Communauté de communes du Pays d'Arlanc,ARLANC,0,0,0,0,0,0,0,0,2014,0
456,63106,CHAURIAT,Communauté de communes Mûr-Es-Allier,VERTAIZON,19,13,6,0,0,11,0,0,2014,0
457,63107,CHAVAROUX,Communauté de communes Limagne d'Ennezat,ENNEZAT,9,8,0,0,0,6,0,0,2014,0
458,63108,LE CHEIX,Riom Communauté,RIOM-EST,6,0,0,0,0,0,0,0,2014,0
459,63109,CHIDRAC,Communauté de communes Puy et Couzes,CHAMPEIX,0,0,0,0,0,0,0,0,2014,0
460,63110,CISTERNES-LA-FORET,Communauté de communes de Hautes Combrailles,PONTGIBAUD,22,13,9,0,12,9,0,0,2014,0
461,63111,CLEMENSAT,Communauté de communes Puy et Couzes,CHAMPEIX,0,0,0,0,0,0,0,0,2014,0
462,63112,CLERLANDE,Communauté de communes Limagne d'Ennezat,ENNEZAT,9,7,0,0,0,0,0,0,2014,0
463,63113,CLERMONT-FERRAND,Communauté d'Agglomération Clermont-Communauté,PSEUDO-CANTON DE CLERMONT-FERRAND,2684,2101,583,358,643,1681,0,0,2014,0
464,63114,COLLANGES,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,0,0,0,0,0,0,0,0,2014,0
465,63115,COMBRAILLES,Communauté de communes de Hautes Combrailles,PONTAUMUR,10,6,0,0,0,0,0,0,2014,0
466,63116,COMBRONDE,Communauté de communes de Côtes de Combrailles,COMBRONDE,48,29,19,6,11,31,0,0,2014,0
467,63117,COMPAINS,Communauté de communes du Massif du Sancy,BESSE-ET-SAINT-ANASTAISE,6,0,0,0,0,0,0,0,2014,0
468,63118,CONDAT-EN-COMBRAILLE,Communauté de communes de Hautes Combrailles,PONTAUMUR,21,15,6,0,8,10,0,0,2014,0
469,63119,CONDAT-LES-MONTBOISSIER,Communauté de communes du Haut Livradois,SAINT-GERMAIN-L'HERM,10,8,0,0,0,6,0,0,2014,0
470,63120,CORENT,Gergovie Val d'Allier Communauté,VEYRE-MONTON,0,0,0,0,0,0,0,0,2014,0
