,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
450,63284,PONT-DU-CHATEAU,Clermont Auvergne Métropole,PONT-DU-CHATEAU,192,138,54,27,47,118,102,90,2019,6324
451,63130,LA CROUZILLE,Pays de Saint-Eloy,SAINT-ELOY LES MINES,11,0,6,0,0,7,0,6,2019,6326
452,63218,MAYRES,Ambert Livradois Forez,AMBERT,10,6,0,0,0,6,0,0,2019,6302
453,63004,LES ANCIZES-COMPS,Combrailles Sioule et Morge,SAINT-GEORGES DE MONS,51,34,17,9,12,30,29,22,2019,6327
454,63370,SAINT-JULIEN-PUY-LAVEZE,Dômes Sancy Artense,SAINT-OURS,12,10,0,0,0,8,7,0,2019,6328
455,63021,AUTHEZAT,Mond'Arverne Communauté,LES MARTRES-DE-VEYRE,9,6,0,0,0,6,0,0,2019,6321
456,63337,SAINT-ELOY-LA-GLACIERE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,0,0,0,0,0,0,0,0,2019,6322
457,63191,LASTIC,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2019,6328
458,63183,LABESSETTE,Dômes Sancy Artense,LE SANCY,6,0,0,0,0,0,0,0,2019,6329
459,63129,CROS,Dômes Sancy Artense,LE SANCY,9,7,0,0,0,0,6,0,2019,6329
460,63432,THURET,Plaine Limagne,AIGUEPERSE,20,13,7,0,8,9,13,7,2019,6301
461,63403,SAINT-VINCENT,Agglo Pays d'Issoire,LE SANCY,0,0,0,0,0,0,0,0,2019,6329
462,63272,PERIGNAT-LES-SARLIEVE,Clermont Auvergne Métropole,AUBIERE,48,37,11,0,13,35,31,17,2019,6303
463,63349,SAINT-GEORGES-DE-MONS,Combrailles Sioule et Morge,SAINT-GEORGES DE MONS,68,42,26,12,17,39,41,27,2019,6327
464,63208,MARCILLAT,Combrailles Sioule et Morge,SAINT-GEORGES DE MONS,6,0,0,0,0,0,0,0,2019,6327
465,63036,BERGONNE,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2019,6306
466,63348,SAINT-GENES-LA-TOURETTE,Agglo Pays d'Issoire,BRASSAC-LES-MINES,8,0,0,0,0,0,0,0,2019,6306
467,63303,ROCHE-CHARLES-LA-MAYRAND,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2019,6306
468,63083,CHANAT-LA-MOUTEYRE,Riom Limagne et Volcans,ORCINES,8,6,0,0,0,7,0,0,2019,6323
469,63203,MALAUZAT,Riom Limagne et Volcans,CHATELGUYON,0,0,0,0,0,0,0,0,2019,6309
